category,subcategory,slug,title,traffic_estimate,New_Publish_Date,component_type,config_json,creation_date
Lifestyle,Time,/lifestyle/time/pomodoro-timer,Pomodoro Timer,144,3/25/2026,,,11/29/2025
Finance,Investing,/finance/investing/dividend,Dividend Calculator,11200,3/26/2026,,,11/29/2025
Lifestyle,Time,/lifestyle/time/work-hours-overtime-calculator,Work Hours & Overtime Calculator,150,3/27/2026,,,11/29/2025
Finance,Investing,/finance/investing/dividend-yield,Dividend Yield Calculator,10600,3/27/2026,,,11/29/2025
Finance,Investing,/finance/investing/dividend-growth,Dividend Growth Calculator,7800,3/28/2026,,,11/29/2025
Finance,Investing,/finance/investing/drip-calculator-dividend-reinvestment,DRIP Calculator (Dividend Reinvestment),6900,3/28/2026,,,11/29/2025
Finance,Loans,/finance/loans/mortgage-fixed-rate-calculator,Mortgage Fixed Rate Calculator,144,3/29/2026,,,11/29/2025
Finance,Loans,/finance/loans/mortgage-payment-fixed-rate-estimator,Mortgage Payment Fixed Rate Estimator,105,3/29/2026,,,11/29/2025
Finance,Loans,/finance/loans/mortgage-variable-rate-calculator,Mortgage Variable Rate Calculator,111,3/29/2026,,,11/29/2025
Finance,Investing,/finance/investing/stock-average,Stock Average Calculator,8400,3/30/2026,,,11/29/2025
Finance,Loans,/finance/loans/mortgage-payment-variable-rate-estimator,Mortgage Payment Variable Rate Estimator,144,3/30/2026,,,11/29/2025
Finance,Loans,/finance/loans/mortgage-adjustable-rate-calculator,Mortgage Adjustable Rate Calculator,80,3/30/2026,,,11/29/2025
Finance,Loans,/finance/loans/mortgage-payment-adjustable-rate-estimator,Mortgage Payment Adjustable Rate Estimator,91,3/30/2026,,,11/29/2025
Finance,Loans,/finance/loans/mortgage-interest-only-calculator,Mortgage Interest-Only Calculator,113,3/30/2026,,,11/29/2025
Conversions,Temperature,/conversions/temperature/reaumur-to-kelvin-converter,Convert Reaumur to Kelvin - Temperature Converter,4883,3/31/2026,,,11/29/2025
Finance,Loans,/finance/loans/mortgage-balloon-calculator,Mortgage Balloon Calculator,98,3/31/2026,,,11/29/2025
Finance,Loans,/finance/loans/auto-loan-fixed-rate-calculator,Auto Loan Fixed Rate Calculator,85,3/31/2026,,,11/29/2025
Finance,Investing,/finance/investing/dollar-cost-averaging,Dollar Cost Averaging Calculator,9200,4/1/2026,,,11/29/2025
Finance,Investing,/finance/investing/capital-gains-tax,Capital Gains Tax Calculator,12400,4/1/2026,,,11/29/2025
Finance,Loans,/finance/loans/auto-loan-payment-fixed-rate-estimator,Auto Loan Payment Fixed Rate Estimator,130,4/2/2026,,,11/29/2025
Finance,Loans,/finance/loans/auto-loan-variable-rate-calculator,Auto Loan Variable Rate Calculator,82,4/2/2026,,,11/29/2025
Finance,Loans,/finance/loans/auto-loan-payment-variable-rate-estimator,Auto Loan Payment Variable Rate Estimator,118,4/2/2026,,,11/29/2025
Finance,Loans,/finance/loans/auto-loan-adjustable-rate-calculator,Auto Loan Adjustable Rate Calculator,118,4/2/2026,,,11/29/2025
Conversions,Power,/conversions/power/megawatts-to-horsepower-converter,Convert Megawatts to Horsepower - Power Converter,5031,4/2/2026,,,11/29/2025
Finance,Loans,/finance/loans/auto-loan-payment-adjustable-rate-estimator,Auto Loan Payment Adjustable Rate Estimator,109,4/3/2026,,,11/29/2025
Finance,Loans,/finance/loans/auto-loan-payment-interest-only-estimator,Auto Loan Payment Interest-Only Estimator,147,4/3/2026,,,11/29/2025
Conversions,Data Storage,/conversions/data-storage/bytes-to-mebibytes-converter,Convert Bytes to Mebibytes - Data Storage Converter,5068,4/3/2026,,,11/29/2025
Finance,Investing,/finance/investing/stock-profit,Stock Profit Calculator,8700,4/4/2026,,,11/29/2025
Finance,Loans,/finance/loans/auto-loan-payment-balloon-estimator,Auto Loan Payment Balloon Estimator,129,4/4/2026,,,11/29/2025
Finance,Loans,/finance/loans/personal-loan-fixed-rate-calculator,Personal Loan Fixed Rate Calculator,121,4/4/2026,,,11/29/2025
Finance,Loans,/finance/loans/personal-loan-payment-fixed-rate-estimator,Personal Loan Payment Fixed Rate Estimator,143,4/4/2026,,,11/29/2025
Finance,Loans,/finance/loans/personal-loan-variable-rate-calculator,Personal Loan Variable Rate Calculator,99,4/4/2026,,,11/29/2025
Conversions,Data Transfer,/conversions/data-transfer/megabits-per-second-to-gigabytes-per-second-converter,Convert Megabits per Second to Gigabytes per Second - Data Transfer Converter,5105,4/5/2026,,,11/29/2025
Finance,Loans,/finance/loans/personal-loan-adjustable-rate-calculator,Personal Loan Adjustable Rate Calculator,98,4/5/2026,,,11/29/2025
Finance,Loans,/finance/loans/personal-loan-interest-only-calculator,Personal Loan Interest-Only Calculator,145,4/5/2026,,,11/29/2025
Finance,Investing,/finance/investing/share-price,Share Price Calculator,7600,4/6/2026,,,11/29/2025
Finance,Loans,/finance/loans/personal-loan-payment-interest-only-estimator,Personal Loan Payment Interest-Only Estimator,134,4/6/2026,,,11/29/2025
Finance,Loans,/finance/loans/personal-loan-balloon-calculator,Personal Loan Balloon Calculator,144,4/6/2026,,,11/29/2025
Finance,Loans,/finance/loans/personal-loan-payment-balloon-estimator,Personal Loan Payment Balloon Estimator,97,4/6/2026,,,11/29/2025
Finance,Loans,/finance/loans/student-loan-fixed-rate-calculator,Student Loan Fixed Rate Calculator,147,4/7/2026,,,11/29/2025
Conversions,Fuel Economy,/conversions/fuel-economy/liters-per-100-kilometers-to-kilometers-per-liter-converter,Convert Liters per 100 Kilometers to Kilometers per Liter - Fuel Economy Converter,5179,4/7/2026,,,11/29/2025
Conversions,Time,/conversions/time/hours-to-minutes-converter,Convert Hours to Minutes - Time Converter,5216,4/7/2026,,,11/29/2025
Conversions,Angle,/conversions/angle/gradians-to-arcseconds-converter,Convert Gradians to Arcseconds - Angle Converter,5253,4/7/2026,,,11/29/2025
Finance,Loans,/finance/loans/student-loan-payment-fixed-rate-estimator,Student Loan Payment Fixed Rate Estimator,144,4/8/2026,,,11/29/2025
Finance,Loans,/finance/loans/student-loan-payment-variable-rate-estimator,Student Loan Payment Variable Rate Estimator,109,4/8/2026,,,11/29/2025
Conversions,Length,/conversions/length/feet-to-inches-converter,Convert Feet to Inches - Length Converter,5290,4/8/2026,,,11/29/2025
Finance,Investing,/finance/investing/price-to-earnings-pe-ratio,Price to Earnings (P/E) Ratio Calculator,9600,4/9/2026,,,11/29/2025
Finance,Loans,/finance/loans/student-loan-payment-adjustable-rate-estimator,Student Loan Payment Adjustable Rate Estimator,83,4/9/2026,,,11/29/2025
Finance,Loans,/finance/loans/student-loan-interest-only-calculator,Student Loan Interest-Only Calculator,85,4/9/2026,,,11/29/2025
Finance,Loans,/finance/loans/student-loan-payment-interest-only-estimator,Student Loan Payment Interest-Only Estimator,97,4/9/2026,,,11/29/2025
Finance,Loans,/finance/loans/student-loan-balloon-calculator,Student Loan Balloon Calculator,126,4/9/2026,,,11/29/2025
Conversions,Area,/conversions/area/square-feet-to-acres-converter,Convert Square Feet to Acres - Area Converter,5327,4/10/2026,,,11/29/2025
Conversions,Volume,/conversions/volume/milliliters-to-cubic-meters-converter,Convert Milliliters to Cubic Meters - Volume Converter,5364,4/11/2026,,,11/29/2025
Finance,Investing,/finance/investing/peg-ratio,PEG Ratio Calculator,6800,4/11/2026,,,11/29/2025
Conversions,Weight,/conversions/weight/grams-to-long-tons-converter,Convert Grams to Long Tons - Weight Converter,5401,4/12/2026,,,11/29/2025
Conversions,Temperature,/conversions/temperature/reaumur-to-rankine-converter,Convert Reaumur to Rankine - Temperature Converter,5438,4/13/2026,,,11/29/2025
Finance,Investing,/finance/investing/price-to-book-pb-ratio,Price to Book (P/B) Ratio Calculator,7200,4/13/2026,,,11/29/2025
Conversions,Speed,/conversions/speed/miles-per-hour-to-knots-converter,Convert Miles per Hour to Knots - Speed Converter,5475,4/13/2026,,,11/29/2025
Conversions,Pressure,/conversions/pressure/kilopascals-to-millimeters-of-mercury-converter,Convert Kilopascals to Millimeters of Mercury - Pressure Converter,5512,4/13/2026,,,11/29/2025
Finance,Investing,/finance/investing/price-to-sales-ps-ratio,Price to Sales (P/S) Ratio Calculator,6400,4/13/2026,,,11/29/2025
Construction,Materials,/construction/materials/tiling-cost-calculator,Tiling Cost Calculator,144,4/14/2026,,,11/29/2025
Construction,Materials,/construction/materials/roofing-cost-calculator,Roofing Cost Calculator,148,4/14/2026,,,11/29/2025
Conversions,Energy,/conversions/energy/kilojoules-to-therms-converter,Convert Kilojoules to Therms - Energy Converter,5549,4/14/2026,,,11/29/2025
Finance,Investing,/finance/investing/market-capitalization,Market Capitalization Calculator,8100,4/15/2026,,,11/29/2025
Conversions,Data Storage,/conversions/data-storage/bytes-to-gibibytes-converter,Convert Bytes to Gibibytes - Data Storage Converter,5623,4/15/2026,,,11/29/2025
Conversions,Data Transfer,/conversions/data-transfer/gigabits-per-second-to-bits-per-second-converter,Convert Gigabits per Second to Bits per Second - Data Transfer Converter,5660,4/15/2026,,,11/29/2025
Finance,Investing,/finance/investing/beta-calculator-stock-volatility,Beta Calculator (Stock Volatility),7400,4/15/2026,,,11/29/2025
Conversions,Frequency,/conversions/frequency/gigahertz-to-hertz-converter,Convert Gigahertz to Hertz - Frequency Converter,5697,4/15/2026,,,11/29/2025
Conversions,Fuel Economy,/conversions/fuel-economy/liters-per-100-kilometers-to-liters-per-mile-converter,Convert Liters per 100 Kilometers to Liters per Mile - Fuel Economy Converter,5734,4/16/2026,,,11/29/2025
Finance,Investing,/finance/investing/sharpe-ratio,Sharpe Ratio Calculator,8600,4/16/2026,,,11/29/2025
Conversions,Angle,/conversions/angle/turns-to-degrees-converter,Convert Turns to Degrees - Angle Converter,5808,4/16/2026,,,11/29/2025
Conversions,Length,/conversions/length/feet-to-yards-converter,Convert Feet to Yards - Length Converter,5845,4/17/2026,,,11/29/2025
Finance,Investing,/finance/investing/alpha-calculator-investment,Alpha Calculator (Investment),6700,4/17/2026,,,11/29/2025
Conversions,Weight,/conversions/weight/grams-to-pounds-converter,Convert Grams to Pounds - Weight Converter,5956,4/17/2026,,,11/29/2025
Finance,Investing,/finance/investing/stock-split,Stock Split Calculator,7800,4/18/2026,,,11/29/2025
Conversions,Pressure,/conversions/pressure/kilopascals-to-kilogram-force-per-square-centimeter-converter,Convert Kilopascals to Kilogram-Force per Square Centimeter - Pressure Converter,6030,4/18/2026,,,11/29/2025
Conversions,Energy,/conversions/energy/kilojoules-to-electronvolts-converter,Convert Kilojoules to Electronvolts - Energy Converter,6067,4/18/2026,,,11/29/2025
Finance,Investing,/finance/investing/cost-basis,Cost Basis Calculator,6900,4/19/2026,,,11/29/2025
Conversions,Data Transfer,/conversions/data-transfer/gigabits-per-second-to-kilobits-per-second-converter,Convert Gigabits per Second to Kilobits per Second - Data Transfer Converter,6178,4/19/2026,,,11/29/2025
Conversions,Frequency,/conversions/frequency/gigahertz-to-kilohertz-converter,Convert Gigahertz to Kilohertz - Frequency Converter,6215,4/20/2026,,,11/29/2025
Finance,Investing,/finance/investing/portfolio-rebalancing,Portfolio Rebalancing Calculator,7100,4/20/2026,,,11/29/2025
Conversions,Angle,/conversions/angle/turns-to-radians-converter,Convert Turns to Radians - Angle Converter,6326,4/20/2026,,,11/29/2025
Conversions,Length,/conversions/length/feet-to-kilometers-converter,Convert Feet to Kilometers - Length Converter,6363,4/21/2026,,,11/29/2025
Finance,Investing,/finance/investing/portfolio-standard-deviation,Portfolio Standard Deviation Calculator,6200,4/21/2026,,,11/29/2025
Finance,Investing,/finance/investing/covariance,Covariance Calculator,5400,4/22/2026,,,11/29/2025
Finance,Trading,/finance/trading/black-scholes-options,Black-Scholes Options Calculator,9400,4/22/2026,,,11/29/2025
Finance,Trading,/finance/trading/call-option,Call Option Calculator,8200,4/22/2026,,,11/29/2025
Finance,Trading,/finance/trading/put-option,Put Option Calculator,7900,4/22/2026,,,11/29/2025
Finance,Trading,/finance/trading/option-profit,Option Profit Calculator,7600,4/22/2026,,,11/29/2025
Finance,Trading,/finance/trading/option-greeks,Option Greeks Calculator,8800,4/23/2026,,,11/29/2025
Finance,Trading,/finance/trading/gamma-calculator-options,Gamma Calculator (Options),5900,4/23/2026,,,11/29/2025
Finance,Trading,/finance/trading/theta-calculator-options,Theta Calculator (Options),6200,4/23/2026,,,11/29/2025
Finance,Trading,/finance/trading/vega-calculator-options,Vega Calculator (Options),5800,4/23/2026,,,11/29/2025
Finance,Trading,/finance/trading/implied-volatility,Implied Volatility Calculator,7800,4/24/2026,,,11/29/2025
Finance,Trading,/finance/trading/covered-call,Covered Call Calculator,7200,4/24/2026,,,11/29/2025
Finance,Trading,/finance/trading/cash-secured-put,Cash Secured Put Calculator,6400,4/24/2026,,,11/29/2025
Finance,Trading,/finance/trading/iron-condor,Iron Condor Calculator,5600,4/24/2026,,,11/29/2025
Finance,Trading,/finance/trading/butterfly-spread,Butterfly Spread Calculator,5200,4/25/2026,,,11/29/2025
Finance,Trading,/finance/trading/straddle-calculator-options,Straddle Calculator (Options),6100,4/25/2026,,,11/29/2025
Finance,Trading,/finance/trading/strangle-calculator-options,Strangle Calculator (Options),5700,4/25/2026,,,11/29/2025
Finance,Trading,/finance/trading/protective-put,Protective Put Calculator,5300,4/25/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/bond-price,Bond Price Calculator,8900,4/26/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/bond-yield,Bond Yield Calculator,8400,4/26/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/yield-to-maturity-ytm,Yield to Maturity (YTM) Calculator,9600,4/26/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/yield-to-call-ytc,Yield to Call (YTC) Calculator,6800,4/27/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/bond-duration,Bond Duration Calculator,7600,4/27/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/modified-duration,Modified Duration Calculator,6200,4/27/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/macaulay-duration,Macaulay Duration Calculator,5800,4/27/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/bond-convexity,Bond Convexity Calculator,5400,4/27/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/accrued-interest,Accrued Interest Calculator,6700,4/28/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/zero-coupon-bond,Zero Coupon Bond Calculator,7100,4/28/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/convertible-bond,Convertible Bond Calculator,5600,4/28/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/inflation-adjusted-return,Inflation Adjusted Return Calculator,6900,4/29/2026,,,11/29/2025
Finance,Bonds,/finance/bonds/tips-calculator-treasury-inflation-protected,TIPS Calculator (Treasury Inflation-Protected),5700,4/29/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/wacc-calculator-weighted-average-cost-of-capital,WACC Calculator (Weighted Average Cost of Capital),9200,4/29/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/capm-calculator-capital-asset-pricing-model,CAPM Calculator (Capital Asset Pricing Model),8600,4/30/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/dcf-calculator-discounted-cash-flow,DCF Calculator (Discounted Cash Flow),10400,4/30/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/npv-calculator-net-present-value,NPV Calculator (Net Present Value),11800,4/30/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/irr-calculator-internal-rate-of-return,IRR Calculator (Internal Rate of Return),10200,4/30/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/mirr-calculator-modified-irr,MIRR Calculator (Modified IRR),6700,4/30/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/discounted-payback-period,Discounted Payback Period Calculator,6400,5/1/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/ebitda,EBITDA Calculator,9800,5/1/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/operating-margin,Operating Margin Calculator,7600,5/2/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/debt-to-equity-ratio,Debt to Equity Ratio Calculator,9100,5/2/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/interest-coverage-ratio,Interest Coverage Ratio Calculator,7200,5/3/2026,,,11/29/2025
Finance,Corporate,/finance/corporate/current-ratio,Current Ratio Calculator,7900,5/3/2026,,,11/29/2025
